### Cluster 29 — Symptoms (15)
Symptom,Frequency
bruised pain worse sitting or standing,1
especially at night,1
peculiar sick feeling as of exhaustion,1
trembling and weakness of feet,1
great lassitude and soreness in whole body,1
tension in nape of neck and between shoulders with stitches,1
rheumatic pains in hip and left femur,1
sensitiveness to touch,1
worse morning on rising,1
rheumatic pains in left elbow and wrist joint,1
rheumatic pain between shoulders,1
cracking in tarsal joint at every step,1
drawing pains,1
dry warm skin,1
bruised pain better walking,1

### Top Remedies
Remedy,Symptoms_Covered
magnesia sulphurica,15

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
peculiar sick feeling as of exhaustion,tension in nape of neck and between shoulders with stitches,1.0,1
peculiar sick feeling as of exhaustion,rheumatic pains in hip and left femur,1.0,1
peculiar sick feeling as of exhaustion,sensitiveness to touch,1.0,1
peculiar sick feeling as of exhaustion,worse morning on rising,1.0,1
peculiar sick feeling as of exhaustion,rheumatic pains in left elbow and wrist joint,1.0,1
peculiar sick feeling as of exhaustion,rheumatic pain between shoulders,1.0,1
peculiar sick feeling as of exhaustion,cracking in tarsal joint at every step,1.0,1
peculiar sick feeling as of exhaustion,drawing pains,1.0,1
peculiar sick feeling as of exhaustion,dry warm skin,1.0,1
peculiar sick feeling as of exhaustion,bruised pain better walking,1.0,1
sensitiveness to touch,bruised pain worse sitting or standing,1.0,1
sensitiveness to touch,especially at night,1.0,1
sensitiveness to touch,peculiar sick feeling as of exhaustion,1.0,1
sensitiveness to touch,trembling and weakness of feet,1.0,1
sensitiveness to touch,great lassitude and soreness in whole body,1.0,1
sensitiveness to touch,tension in nape of neck and between shoulders with stitches,1.0,1
sensitiveness to touch,rheumatic pains in hip and left femur,1.0,1
sensitiveness to touch,worse morning on rising,1.0,1
sensitiveness to touch,rheumatic pains in left elbow and wrist joint,1.0,1
sensitiveness to touch,rheumatic pain between shoulders,1.0,1
sensitiveness to touch,cracking in tarsal joint at every step,1.0,1
sensitiveness to touch,drawing pains,1.0,1
sensitiveness to touch,dry warm skin,1.0,1
sensitiveness to touch,bruised pain better walking,1.0,1
