### Cluster 90 — Symptoms (43)
Symptom,Frequency
worse motion,2
especially elbows,1
left ischiatic nerve pain from behind forward,1
rheumatic pains after suppression of foot sweat,1
tonsils swollen,1
several joints on right side affected,1
severe pains in all joints,1
engorgement subsided,1
pains shooting,1
tonsils with white spots,1
rheumatic pains in little toes,1
ankle on right side affected,1
nodes on fingers subsided,1
canker sores,1
chronic gonorrheal rheumatism,1
rheumatic pains in fingers,1
left ischiatic nerve pain downward to knees,1
tonsils red,1
drawing in left calf,1
acute inflammatory articular rheumatism,1
nightly pain most agonizing,1
temporarily improved by hot applications,1
heat about joints,1
inflammatory rheumatism followed by plastic iritis,1
acute piercing pains in knees,1
parts exquisitely sensitive,1
worse especially at night,1
burning pains changing from one place to another,1
large joints on left side affected,1
drawing extending into thigh,1
pains drawing,1
attacking one or more joints,1
great swelling,1
transferred to left arm,1
pains disappeared,1
soreness about joints,1
improved by dry heat,1
pains drive him out of bed,1
joints exquisitely sensitive,1
redness about joints,1
vertigo with tendency to fall to the right,1
wrist joint on right side affected,1
rheumatoid arthritis,1

### Top Remedies
Remedy,Symptoms_Covered
salicylicum acidum,43
sticta pulmonaria,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
rheumatoid arthritis,acute inflammatory articular rheumatism,1.0,1
rheumatoid arthritis,nightly pain most agonizing,1.0,1
rheumatoid arthritis,temporarily improved by hot applications,1.0,1
rheumatoid arthritis,heat about joints,1.0,1
rheumatoid arthritis,inflammatory rheumatism followed by plastic iritis,1.0,1
rheumatoid arthritis,acute piercing pains in knees,1.0,1
rheumatoid arthritis,parts exquisitely sensitive,1.0,1
rheumatoid arthritis,worse especially at night,1.0,1
rheumatoid arthritis,burning pains changing from one place to another,1.0,1
rheumatoid arthritis,large joints on left side affected,1.0,1
rheumatoid arthritis,drawing extending into thigh,1.0,1
rheumatoid arthritis,pains drawing,1.0,1
rheumatoid arthritis,attacking one or more joints,1.0,1
rheumatoid arthritis,great swelling,1.0,1
rheumatoid arthritis,transferred to left arm,1.0,1
rheumatoid arthritis,pains disappeared,1.0,1
rheumatoid arthritis,soreness about joints,1.0,1
rheumatoid arthritis,improved by dry heat,1.0,1
rheumatoid arthritis,pains drive him out of bed,1.0,1
rheumatoid arthritis,joints exquisitely sensitive,1.0,1
rheumatoid arthritis,redness about joints,1.0,1
rheumatoid arthritis,vertigo with tendency to fall to the right,1.0,1
rheumatoid arthritis,wrist joint on right side affected,1.0,1
rheumatoid arthritis,worse motion,1.0,1
great swelling,especially elbows,1.0,1
great swelling,left ischiatic nerve pain from behind forward,1.0,1
great swelling,rheumatic pains after suppression of foot sweat,1.0,1
great swelling,tonsils swollen,1.0,1
great swelling,several joints on right side affected,1.0,1
great swelling,severe pains in all joints,1.0,1
great swelling,engorgement subsided,1.0,1
great swelling,pains shooting,1.0,1
great swelling,tonsils with white spots,1.0,1
great swelling,rheumatic pains in little toes,1.0,1
great swelling,ankle on right side affected,1.0,1
great swelling,nodes on fingers subsided,1.0,1
great swelling,canker sores,1.0,1
great swelling,chronic gonorrheal rheumatism,1.0,1
great swelling,rheumatic pains in fingers,1.0,1
great swelling,left ischiatic nerve pain downward to knees,1.0,1
great swelling,tonsils red,1.0,1
great swelling,drawing in left calf,1.0,1
great swelling,acute inflammatory articular rheumatism,1.0,1
great swelling,nightly pain most agonizing,1.0,1
great swelling,temporarily improved by hot applications,1.0,1
great swelling,heat about joints,1.0,1
great swelling,inflammatory rheumatism followed by plastic iritis,1.0,1
great swelling,acute piercing pains in knees,1.0,1
great swelling,parts exquisitely sensitive,1.0,1
great swelling,worse especially at night,1.0,1
great swelling,burning pains changing from one place to another,1.0,1
great swelling,large joints on left side affected,1.0,1
great swelling,drawing extending into thigh,1.0,1
great swelling,pains drawing,1.0,1
great swelling,attacking one or more joints,1.0,1
great swelling,transferred to left arm,1.0,1
great swelling,pains disappeared,1.0,1
great swelling,soreness about joints,1.0,1
great swelling,improved by dry heat,1.0,1
great swelling,pains drive him out of bed,1.0,1
great swelling,joints exquisitely sensitive,1.0,1
great swelling,redness about joints,1.0,1
great swelling,vertigo with tendency to fall to the right,1.0,1
great swelling,wrist joint on right side affected,1.0,1
great swelling,worse motion,1.0,1
great swelling,rheumatoid arthritis,1.0,1
several joints on right side affected,especially elbows,1.0,1
several joints on right side affected,left ischiatic nerve pain from behind forward,1.0,1
several joints on right side affected,rheumatic pains after suppression of foot sweat,1.0,1
several joints on right side affected,tonsils swollen,1.0,1
several joints on right side affected,severe pains in all joints,1.0,1
several joints on right side affected,engorgement subsided,1.0,1
several joints on right side affected,pains shooting,1.0,1
several joints on right side affected,tonsils with white spots,1.0,1
several joints on right side affected,rheumatic pains in little toes,1.0,1
several joints on right side affected,ankle on right side affected,1.0,1
several joints on right side affected,nodes on fingers subsided,1.0,1
several joints on right side affected,canker sores,1.0,1
several joints on right side affected,chronic gonorrheal rheumatism,1.0,1
several joints on right side affected,rheumatic pains in fingers,1.0,1
several joints on right side affected,left ischiatic nerve pain downward to knees,1.0,1
several joints on right side affected,tonsils red,1.0,1
several joints on right side affected,drawing in left calf,1.0,1
several joints on right side affected,acute inflammatory articular rheumatism,1.0,1
several joints on right side affected,nightly pain most agonizing,1.0,1
several joints on right side affected,temporarily improved by hot applications,1.0,1
several joints on right side affected,heat about joints,1.0,1
several joints on right side affected,inflammatory rheumatism followed by plastic iritis,1.0,1
several joints on right side affected,acute piercing pains in knees,1.0,1
several joints on right side affected,parts exquisitely sensitive,1.0,1
several joints on right side affected,worse especially at night,1.0,1
several joints on right side affected,burning pains changing from one place to another,1.0,1
several joints on right side affected,large joints on left side affected,1.0,1
several joints on right side affected,drawing extending into thigh,1.0,1
several joints on right side affected,pains drawing,1.0,1
several joints on right side affected,attacking one or more joints,1.0,1
several joints on right side affected,great swelling,1.0,1
several joints on right side affected,transferred to left arm,1.0,1
several joints on right side affected,pains disappeared,1.0,1
several joints on right side affected,soreness about joints,1.0,1
several joints on right side affected,improved by dry heat,1.0,1
several joints on right side affected,pains drive him out of bed,1.0,1
several joints on right side affected,joints exquisitely sensitive,1.0,1
several joints on right side affected,redness about joints,1.0,1
several joints on right side affected,vertigo with tendency to fall to the right,1.0,1
several joints on right side affected,wrist joint on right side affected,1.0,1
several joints on right side affected,worse motion,1.0,1
several joints on right side affected,rheumatoid arthritis,1.0,1
attacking one or more joints,especially elbows,1.0,1
attacking one or more joints,left ischiatic nerve pain from behind forward,1.0,1
attacking one or more joints,rheumatic pains after suppression of foot sweat,1.0,1
attacking one or more joints,tonsils swollen,1.0,1
attacking one or more joints,several joints on right side affected,1.0,1
attacking one or more joints,severe pains in all joints,1.0,1
attacking one or more joints,engorgement subsided,1.0,1
attacking one or more joints,pains shooting,1.0,1
attacking one or more joints,tonsils with white spots,1.0,1
attacking one or more joints,rheumatic pains in little toes,1.0,1
attacking one or more joints,ankle on right side affected,1.0,1
attacking one or more joints,nodes on fingers subsided,1.0,1
attacking one or more joints,canker sores,1.0,1
attacking one or more joints,chronic gonorrheal rheumatism,1.0,1
attacking one or more joints,rheumatic pains in fingers,1.0,1
attacking one or more joints,left ischiatic nerve pain downward to knees,1.0,1
attacking one or more joints,tonsils red,1.0,1
attacking one or more joints,drawing in left calf,1.0,1
attacking one or more joints,acute inflammatory articular rheumatism,1.0,1
attacking one or more joints,nightly pain most agonizing,1.0,1
attacking one or more joints,temporarily improved by hot applications,1.0,1
attacking one or more joints,heat about joints,1.0,1
attacking one or more joints,inflammatory rheumatism followed by plastic iritis,1.0,1
attacking one or more joints,acute piercing pains in knees,1.0,1
attacking one or more joints,parts exquisitely sensitive,1.0,1
attacking one or more joints,worse especially at night,1.0,1
attacking one or more joints,burning pains changing from one place to another,1.0,1
attacking one or more joints,large joints on left side affected,1.0,1
attacking one or more joints,drawing extending into thigh,1.0,1
attacking one or more joints,pains drawing,1.0,1
attacking one or more joints,great swelling,1.0,1
attacking one or more joints,transferred to left arm,1.0,1
attacking one or more joints,pains disappeared,1.0,1
attacking one or more joints,soreness about joints,1.0,1
attacking one or more joints,improved by dry heat,1.0,1
attacking one or more joints,pains drive him out of bed,1.0,1
attacking one or more joints,joints exquisitely sensitive,1.0,1
attacking one or more joints,redness about joints,1.0,1
attacking one or more joints,vertigo with tendency to fall to the right,1.0,1
attacking one or more joints,wrist joint on right side affected,1.0,1
attacking one or more joints,worse motion,1.0,1
attacking one or more joints,rheumatoid arthritis,1.0,1
improved by dry heat,especially elbows,1.0,1
improved by dry heat,left ischiatic nerve pain from behind forward,1.0,1
improved by dry heat,rheumatic pains after suppression of foot sweat,1.0,1
improved by dry heat,tonsils swollen,1.0,1
improved by dry heat,several joints on right side affected,1.0,1
improved by dry heat,severe pains in all joints,1.0,1
improved by dry heat,engorgement subsided,1.0,1
improved by dry heat,pains shooting,1.0,1
improved by dry heat,tonsils with white spots,1.0,1
improved by dry heat,rheumatic pains in little toes,1.0,1
improved by dry heat,ankle on right side affected,1.0,1
improved by dry heat,nodes on fingers subsided,1.0,1
improved by dry heat,canker sores,1.0,1
improved by dry heat,chronic gonorrheal rheumatism,1.0,1
improved by dry heat,rheumatic pains in fingers,1.0,1
improved by dry heat,left ischiatic nerve pain downward to knees,1.0,1
improved by dry heat,tonsils red,1.0,1
improved by dry heat,drawing in left calf,1.0,1
improved by dry heat,acute inflammatory articular rheumatism,1.0,1
improved by dry heat,nightly pain most agonizing,1.0,1
improved by dry heat,temporarily improved by hot applications,1.0,1
improved by dry heat,heat about joints,1.0,1
improved by dry heat,inflammatory rheumatism followed by plastic iritis,1.0,1
improved by dry heat,acute piercing pains in knees,1.0,1
improved by dry heat,parts exquisitely sensitive,1.0,1
improved by dry heat,worse especially at night,1.0,1
improved by dry heat,burning pains changing from one place to another,1.0,1
improved by dry heat,large joints on left side affected,1.0,1
improved by dry heat,drawing extending into thigh,1.0,1
improved by dry heat,pains drawing,1.0,1
improved by dry heat,attacking one or more joints,1.0,1
improved by dry heat,great swelling,1.0,1
improved by dry heat,transferred to left arm,1.0,1
improved by dry heat,pains disappeared,1.0,1
improved by dry heat,soreness about joints,1.0,1
improved by dry heat,pains drive him out of bed,1.0,1
improved by dry heat,joints exquisitely sensitive,1.0,1
improved by dry heat,redness about joints,1.0,1
improved by dry heat,vertigo with tendency to fall to the right,1.0,1
improved by dry heat,wrist joint on right side affected,1.0,1
improved by dry heat,worse motion,1.0,1
improved by dry heat,rheumatoid arthritis,1.0,1
nightly pain most agonizing,especially elbows,1.0,1
nightly pain most agonizing,left ischiatic nerve pain from behind forward,1.0,1
nightly pain most agonizing,rheumatic pains after suppression of foot sweat,1.0,1
nightly pain most agonizing,tonsils swollen,1.0,1
nightly pain most agonizing,several joints on right side affected,1.0,1
nightly pain most agonizing,severe pains in all joints,1.0,1
nightly pain most agonizing,engorgement subsided,1.0,1
nightly pain most agonizing,pains shooting,1.0,1
nightly pain most agonizing,tonsils with white spots,1.0,1
nightly pain most agonizing,rheumatic pains in little toes,1.0,1
nightly pain most agonizing,ankle on right side affected,1.0,1
nightly pain most agonizing,nodes on fingers subsided,1.0,1
nightly pain most agonizing,canker sores,1.0,1
nightly pain most agonizing,chronic gonorrheal rheumatism,1.0,1
nightly pain most agonizing,rheumatic pains in fingers,1.0,1
nightly pain most agonizing,left ischiatic nerve pain downward to knees,1.0,1
nightly pain most agonizing,tonsils red,1.0,1
nightly pain most agonizing,drawing in left calf,1.0,1
nightly pain most agonizing,acute inflammatory articular rheumatism,1.0,1
nightly pain most agonizing,temporarily improved by hot applications,1.0,1
nightly pain most agonizing,heat about joints,1.0,1
nightly pain most agonizing,inflammatory rheumatism followed by plastic iritis,1.0,1
nightly pain most agonizing,acute piercing pains in knees,1.0,1
nightly pain most agonizing,parts exquisitely sensitive,1.0,1
nightly pain most agonizing,worse especially at night,1.0,1
nightly pain most agonizing,burning pains changing from one place to another,1.0,1
nightly pain most agonizing,large joints on left side affected,1.0,1
nightly pain most agonizing,drawing extending into thigh,1.0,1
nightly pain most agonizing,pains drawing,1.0,1
nightly pain most agonizing,attacking one or more joints,1.0,1
nightly pain most agonizing,great swelling,1.0,1
nightly pain most agonizing,transferred to left arm,1.0,1
nightly pain most agonizing,pains disappeared,1.0,1
nightly pain most agonizing,soreness about joints,1.0,1
nightly pain most agonizing,improved by dry heat,1.0,1
nightly pain most agonizing,pains drive him out of bed,1.0,1
nightly pain most agonizing,joints exquisitely sensitive,1.0,1
nightly pain most agonizing,redness about joints,1.0,1
nightly pain most agonizing,vertigo with tendency to fall to the right,1.0,1
nightly pain most agonizing,wrist joint on right side affected,1.0,1
nightly pain most agonizing,worse motion,1.0,1
nightly pain most agonizing,rheumatoid arthritis,1.0,1
joints exquisitely sensitive,especially elbows,1.0,1
joints exquisitely sensitive,left ischiatic nerve pain from behind forward,1.0,1
joints exquisitely sensitive,rheumatic pains after suppression of foot sweat,1.0,1
joints exquisitely sensitive,tonsils swollen,1.0,1
joints exquisitely sensitive,several joints on right side affected,1.0,1
joints exquisitely sensitive,severe pains in all joints,1.0,1
joints exquisitely sensitive,engorgement subsided,1.0,1
joints exquisitely sensitive,pains shooting,1.0,1
joints exquisitely sensitive,tonsils with white spots,1.0,1
joints exquisitely sensitive,rheumatic pains in little toes,1.0,1
joints exquisitely sensitive,ankle on right side affected,1.0,1
joints exquisitely sensitive,nodes on fingers subsided,1.0,1
joints exquisitely sensitive,canker sores,1.0,1
joints exquisitely sensitive,chronic gonorrheal rheumatism,1.0,1
joints exquisitely sensitive,rheumatic pains in fingers,1.0,1
joints exquisitely sensitive,left ischiatic nerve pain downward to knees,1.0,1
joints exquisitely sensitive,tonsils red,1.0,1
joints exquisitely sensitive,drawing in left calf,1.0,1
joints exquisitely sensitive,acute inflammatory articular rheumatism,1.0,1
joints exquisitely sensitive,nightly pain most agonizing,1.0,1
joints exquisitely sensitive,temporarily improved by hot applications,1.0,1
joints exquisitely sensitive,heat about joints,1.0,1
joints exquisitely sensitive,inflammatory rheumatism followed by plastic iritis,1.0,1
joints exquisitely sensitive,acute piercing pains in knees,1.0,1
joints exquisitely sensitive,parts exquisitely sensitive,1.0,1
joints exquisitely sensitive,worse especially at night,1.0,1
joints exquisitely sensitive,burning pains changing from one place to another,1.0,1
joints exquisitely sensitive,large joints on left side affected,1.0,1
joints exquisitely sensitive,drawing extending into thigh,1.0,1
joints exquisitely sensitive,pains drawing,1.0,1
joints exquisitely sensitive,attacking one or more joints,1.0,1
joints exquisitely sensitive,great swelling,1.0,1
joints exquisitely sensitive,transferred to left arm,1.0,1
joints exquisitely sensitive,pains disappeared,1.0,1
joints exquisitely sensitive,soreness about joints,1.0,1
joints exquisitely sensitive,improved by dry heat,1.0,1
joints exquisitely sensitive,pains drive him out of bed,1.0,1
joints exquisitely sensitive,redness about joints,1.0,1
joints exquisitely sensitive,vertigo with tendency to fall to the right,1.0,1
joints exquisitely sensitive,wrist joint on right side affected,1.0,1
joints exquisitely sensitive,worse motion,1.0,1
joints exquisitely sensitive,rheumatoid arthritis,1.0,1
worse motion,especially elbows,0.5,1
worse motion,left ischiatic nerve pain from behind forward,0.5,1
worse motion,rheumatic pains after suppression of foot sweat,0.5,1
worse motion,tonsils swollen,0.5,1
worse motion,several joints on right side affected,0.5,1
worse motion,severe pains in all joints,0.5,1
worse motion,engorgement subsided,0.5,1
worse motion,pains shooting,0.5,1
worse motion,tonsils with white spots,0.5,1
worse motion,rheumatic pains in little toes,0.5,1
worse motion,ankle on right side affected,0.5,1
worse motion,nodes on fingers subsided,0.5,1
worse motion,canker sores,0.5,1
worse motion,chronic gonorrheal rheumatism,0.5,1
worse motion,rheumatic pains in fingers,0.5,1
worse motion,left ischiatic nerve pain downward to knees,0.5,1
worse motion,tonsils red,0.5,1
worse motion,drawing in left calf,0.5,1
worse motion,acute inflammatory articular rheumatism,0.5,1
worse motion,nightly pain most agonizing,0.5,1
worse motion,temporarily improved by hot applications,0.5,1
worse motion,heat about joints,0.5,1
worse motion,inflammatory rheumatism followed by plastic iritis,0.5,1
worse motion,acute piercing pains in knees,0.5,1
worse motion,parts exquisitely sensitive,0.5,1
worse motion,worse especially at night,0.5,1
worse motion,burning pains changing from one place to another,0.5,1
worse motion,large joints on left side affected,0.5,1
worse motion,drawing extending into thigh,0.5,1
worse motion,pains drawing,0.5,1
worse motion,attacking one or more joints,0.5,1
worse motion,great swelling,0.5,1
worse motion,transferred to left arm,0.5,1
worse motion,pains disappeared,0.5,1
worse motion,soreness about joints,0.5,1
worse motion,improved by dry heat,0.5,1
worse motion,pains drive him out of bed,0.5,1
worse motion,joints exquisitely sensitive,0.5,1
worse motion,redness about joints,0.5,1
worse motion,vertigo with tendency to fall to the right,0.5,1
worse motion,wrist joint on right side affected,0.5,1
worse motion,rheumatoid arthritis,0.5,1
acute piercing pains in knees,especially elbows,1.0,1
acute piercing pains in knees,left ischiatic nerve pain from behind forward,1.0,1
acute piercing pains in knees,rheumatic pains after suppression of foot sweat,1.0,1
acute piercing pains in knees,tonsils swollen,1.0,1
acute piercing pains in knees,several joints on right side affected,1.0,1
acute piercing pains in knees,severe pains in all joints,1.0,1
acute piercing pains in knees,engorgement subsided,1.0,1
acute piercing pains in knees,pains shooting,1.0,1
acute piercing pains in knees,tonsils with white spots,1.0,1
acute piercing pains in knees,rheumatic pains in little toes,1.0,1
acute piercing pains in knees,ankle on right side affected,1.0,1
acute piercing pains in knees,nodes on fingers subsided,1.0,1
acute piercing pains in knees,canker sores,1.0,1
acute piercing pains in knees,chronic gonorrheal rheumatism,1.0,1
acute piercing pains in knees,rheumatic pains in fingers,1.0,1
acute piercing pains in knees,left ischiatic nerve pain downward to knees,1.0,1
acute piercing pains in knees,tonsils red,1.0,1
acute piercing pains in knees,drawing in left calf,1.0,1
acute piercing pains in knees,acute inflammatory articular rheumatism,1.0,1
acute piercing pains in knees,nightly pain most agonizing,1.0,1
acute piercing pains in knees,temporarily improved by hot applications,1.0,1
acute piercing pains in knees,heat about joints,1.0,1
acute piercing pains in knees,inflammatory rheumatism followed by plastic iritis,1.0,1
acute piercing pains in knees,parts exquisitely sensitive,1.0,1
acute piercing pains in knees,worse especially at night,1.0,1
acute piercing pains in knees,burning pains changing from one place to another,1.0,1
acute piercing pains in knees,large joints on left side affected,1.0,1
acute piercing pains in knees,drawing extending into thigh,1.0,1
acute piercing pains in knees,pains drawing,1.0,1
acute piercing pains in knees,attacking one or more joints,1.0,1
acute piercing pains in knees,great swelling,1.0,1
acute piercing pains in knees,transferred to left arm,1.0,1
acute piercing pains in knees,pains disappeared,1.0,1
acute piercing pains in knees,soreness about joints,1.0,1
acute piercing pains in knees,improved by dry heat,1.0,1
acute piercing pains in knees,pains drive him out of bed,1.0,1
acute piercing pains in knees,joints exquisitely sensitive,1.0,1
acute piercing pains in knees,redness about joints,1.0,1
acute piercing pains in knees,vertigo with tendency to fall to the right,1.0,1
acute piercing pains in knees,wrist joint on right side affected,1.0,1
acute piercing pains in knees,worse motion,1.0,1
acute piercing pains in knees,rheumatoid arthritis,1.0,1
chronic gonorrheal rheumatism,especially elbows,1.0,1
chronic gonorrheal rheumatism,left ischiatic nerve pain from behind forward,1.0,1
chronic gonorrheal rheumatism,rheumatic pains after suppression of foot sweat,1.0,1
chronic gonorrheal rheumatism,tonsils swollen,1.0,1
chronic gonorrheal rheumatism,several joints on right side affected,1.0,1
chronic gonorrheal rheumatism,severe pains in all joints,1.0,1
chronic gonorrheal rheumatism,engorgement subsided,1.0,1
chronic gonorrheal rheumatism,pains shooting,1.0,1
chronic gonorrheal rheumatism,tonsils with white spots,1.0,1
chronic gonorrheal rheumatism,rheumatic pains in little toes,1.0,1
chronic gonorrheal rheumatism,ankle on right side affected,1.0,1
chronic gonorrheal rheumatism,nodes on fingers subsided,1.0,1
chronic gonorrheal rheumatism,canker sores,1.0,1
chronic gonorrheal rheumatism,rheumatic pains in fingers,1.0,1
chronic gonorrheal rheumatism,left ischiatic nerve pain downward to knees,1.0,1
chronic gonorrheal rheumatism,tonsils red,1.0,1
chronic gonorrheal rheumatism,drawing in left calf,1.0,1
chronic gonorrheal rheumatism,acute inflammatory articular rheumatism,1.0,1
chronic gonorrheal rheumatism,nightly pain most agonizing,1.0,1
chronic gonorrheal rheumatism,temporarily improved by hot applications,1.0,1
chronic gonorrheal rheumatism,heat about joints,1.0,1
chronic gonorrheal rheumatism,inflammatory rheumatism followed by plastic iritis,1.0,1
chronic gonorrheal rheumatism,acute piercing pains in knees,1.0,1
chronic gonorrheal rheumatism,parts exquisitely sensitive,1.0,1
chronic gonorrheal rheumatism,worse especially at night,1.0,1
chronic gonorrheal rheumatism,burning pains changing from one place to another,1.0,1
