### Cluster 56 — Symptoms (39)
Symptom,Frequency
stitches in patella,1
deep-seated gnawing pains in bones and tendons of legs,1
drawing pains in arms and hands,1
neuralgic pains especially back,1
stiff neck,1
stinging pains in swollen finger joints,1
sticking as from splinters worse by touch,1
heart beat intermits every fourth beat,1
pains in back extending down thighs,1
rheumatic pains in left hand with a powerless feeling,1
pain across buttock causing limping,1
palpitation with anguish,1
contraction of joints,1
cracking in ankle when walking,1
after the abuse of mercury,2
bruised aching pain in right shoulder and arm,1
sticking pain,1
stitches in sacral region,1
can lie only on abdomen,1
cramp-like stiffness of back and body,1
diseases showing marked syphilitic or scrofulous states,1
drawing pain in all the limbs,1
nightly pains,1
painful in knees as if leg were swollen,1
rheumatic pains in forearms and fingers,1
redness and heat in ball of great toe,1
rheumatic and arthritic pains in hip joints,1
drawing pain in small of back,1
inflammation of periosteum,1
soreness of neck from least cold,1
syphilitic nodes on shin bones,1
syphilitic bone pains,1
tearing pains in bones of legs worse at night,1
rheumatic pains in limbs from taking cold,1
rheumatic pains in legs and feet,1
soreness along periosteum of tibia,1
nervous palpitation,2
tension and pressure pain in right hip,1
syphilitic rheumatism of arms and fingers,1

### Top Remedies
Remedy,Symptoms_Covered
nitric acid,39
magnesia phosphorica,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
syphilitic rheumatism of arms and fingers,nervous palpitation,1.0,1
syphilitic rheumatism of arms and fingers,tension and pressure pain in right hip,1.0,1
stitches in patella,deep-seated gnawing pains in bones and tendons of legs,1.0,1
stitches in patella,drawing pains in arms and hands,1.0,1
stitches in patella,neuralgic pains especially back,1.0,1
stitches in patella,stiff neck,1.0,1
stitches in patella,stinging pains in swollen finger joints,1.0,1
stitches in patella,sticking as from splinters worse by touch,1.0,1
stitches in patella,heart beat intermits every fourth beat,1.0,1
stitches in patella,pains in back extending down thighs,1.0,1
stitches in patella,rheumatic pains in left hand with a powerless feeling,1.0,1
stitches in patella,pain across buttock causing limping,1.0,1
stitches in patella,palpitation with anguish,1.0,1
stitches in patella,contraction of joints,1.0,1
stitches in patella,cracking in ankle when walking,1.0,1
stitches in patella,after the abuse of mercury,1.0,1
stitches in patella,bruised aching pain in right shoulder and arm,1.0,1
stitches in patella,sticking pain,1.0,1
stitches in patella,stitches in sacral region,1.0,1
stitches in patella,can lie only on abdomen,1.0,1
stitches in patella,cramp-like stiffness of back and body,1.0,1
stitches in patella,diseases showing marked syphilitic or scrofulous states,1.0,1
stitches in patella,drawing pain in all the limbs,1.0,1
stitches in patella,nightly pains,1.0,1
stitches in patella,painful in knees as if leg were swollen,1.0,1
stitches in patella,rheumatic pains in forearms and fingers,1.0,1
stitches in patella,redness and heat in ball of great toe,1.0,1
stitches in patella,rheumatic and arthritic pains in hip joints,1.0,1
stitches in patella,drawing pain in small of back,1.0,1
stitches in patella,inflammation of periosteum,1.0,1
stitches in patella,soreness of neck from least cold,1.0,1
stitches in patella,syphilitic nodes on shin bones,1.0,1
stitches in patella,syphilitic bone pains,1.0,1
stitches in patella,tearing pains in bones of legs worse at night,1.0,1
stitches in patella,rheumatic pains in limbs from taking cold,1.0,1
stitches in patella,rheumatic pains in legs and feet,1.0,1
stitches in patella,soreness along periosteum of tibia,1.0,1
stitches in patella,nervous palpitation,1.0,1
stitches in patella,tension and pressure pain in right hip,1.0,1
stitches in patella,syphilitic rheumatism of arms and fingers,1.0,1
pain across buttock causing limping,stitches in patella,1.0,1
pain across buttock causing limping,deep-seated gnawing pains in bones and tendons of legs,1.0,1
pain across buttock causing limping,drawing pains in arms and hands,1.0,1
pain across buttock causing limping,neuralgic pains especially back,1.0,1
pain across buttock causing limping,stiff neck,1.0,1
pain across buttock causing limping,stinging pains in swollen finger joints,1.0,1
pain across buttock causing limping,sticking as from splinters worse by touch,1.0,1
pain across buttock causing limping,heart beat intermits every fourth beat,1.0,1
pain across buttock causing limping,pains in back extending down thighs,1.0,1
pain across buttock causing limping,rheumatic pains in left hand with a powerless feeling,1.0,1
pain across buttock causing limping,palpitation with anguish,1.0,1
pain across buttock causing limping,contraction of joints,1.0,1
pain across buttock causing limping,cracking in ankle when walking,1.0,1
pain across buttock causing limping,after the abuse of mercury,1.0,1
pain across buttock causing limping,bruised aching pain in right shoulder and arm,1.0,1
pain across buttock causing limping,sticking pain,1.0,1
pain across buttock causing limping,stitches in sacral region,1.0,1
pain across buttock causing limping,can lie only on abdomen,1.0,1
pain across buttock causing limping,cramp-like stiffness of back and body,1.0,1
pain across buttock causing limping,diseases showing marked syphilitic or scrofulous states,1.0,1
pain across buttock causing limping,drawing pain in all the limbs,1.0,1
pain across buttock causing limping,nightly pains,1.0,1
pain across buttock causing limping,painful in knees as if leg were swollen,1.0,1
pain across buttock causing limping,rheumatic pains in forearms and fingers,1.0,1
pain across buttock causing limping,redness and heat in ball of great toe,1.0,1
pain across buttock causing limping,rheumatic and arthritic pains in hip joints,1.0,1
pain across buttock causing limping,drawing pain in small of back,1.0,1
pain across buttock causing limping,inflammation of periosteum,1.0,1
pain across buttock causing limping,soreness of neck from least cold,1.0,1
pain across buttock causing limping,syphilitic nodes on shin bones,1.0,1
pain across buttock causing limping,syphilitic bone pains,1.0,1
pain across buttock causing limping,tearing pains in bones of legs worse at night,1.0,1
pain across buttock causing limping,rheumatic pains in limbs from taking cold,1.0,1
pain across buttock causing limping,rheumatic pains in legs and feet,1.0,1
pain across buttock causing limping,soreness along periosteum of tibia,1.0,1
pain across buttock causing limping,nervous palpitation,1.0,1
pain across buttock causing limping,tension and pressure pain in right hip,1.0,1
pain across buttock causing limping,syphilitic rheumatism of arms and fingers,1.0,1
rheumatic and arthritic pains in hip joints,stitches in patella,1.0,1
rheumatic and arthritic pains in hip joints,deep-seated gnawing pains in bones and tendons of legs,1.0,1
rheumatic and arthritic pains in hip joints,drawing pains in arms and hands,1.0,1
rheumatic and arthritic pains in hip joints,neuralgic pains especially back,1.0,1
rheumatic and arthritic pains in hip joints,stiff neck,1.0,1
rheumatic and arthritic pains in hip joints,stinging pains in swollen finger joints,1.0,1
rheumatic and arthritic pains in hip joints,sticking as from splinters worse by touch,1.0,1
rheumatic and arthritic pains in hip joints,heart beat intermits every fourth beat,1.0,1
rheumatic and arthritic pains in hip joints,pains in back extending down thighs,1.0,1
rheumatic and arthritic pains in hip joints,rheumatic pains in left hand with a powerless feeling,1.0,1
rheumatic and arthritic pains in hip joints,pain across buttock causing limping,1.0,1
rheumatic and arthritic pains in hip joints,palpitation with anguish,1.0,1
rheumatic and arthritic pains in hip joints,contraction of joints,1.0,1
rheumatic and arthritic pains in hip joints,cracking in ankle when walking,1.0,1
rheumatic and arthritic pains in hip joints,after the abuse of mercury,1.0,1
rheumatic and arthritic pains in hip joints,bruised aching pain in right shoulder and arm,1.0,1
rheumatic and arthritic pains in hip joints,sticking pain,1.0,1
rheumatic and arthritic pains in hip joints,stitches in sacral region,1.0,1
rheumatic and arthritic pains in hip joints,can lie only on abdomen,1.0,1
rheumatic and arthritic pains in hip joints,cramp-like stiffness of back and body,1.0,1
rheumatic and arthritic pains in hip joints,diseases showing marked syphilitic or scrofulous states,1.0,1
rheumatic and arthritic pains in hip joints,drawing pain in all the limbs,1.0,1
rheumatic and arthritic pains in hip joints,nightly pains,1.0,1
rheumatic and arthritic pains in hip joints,painful in knees as if leg were swollen,1.0,1
rheumatic and arthritic pains in hip joints,rheumatic pains in forearms and fingers,1.0,1
rheumatic and arthritic pains in hip joints,redness and heat in ball of great toe,1.0,1
rheumatic and arthritic pains in hip joints,drawing pain in small of back,1.0,1
rheumatic and arthritic pains in hip joints,inflammation of periosteum,1.0,1
rheumatic and arthritic pains in hip joints,soreness of neck from least cold,1.0,1
rheumatic and arthritic pains in hip joints,syphilitic nodes on shin bones,1.0,1
rheumatic and arthritic pains in hip joints,syphilitic bone pains,1.0,1
rheumatic and arthritic pains in hip joints,tearing pains in bones of legs worse at night,1.0,1
rheumatic and arthritic pains in hip joints,rheumatic pains in limbs from taking cold,1.0,1
rheumatic and arthritic pains in hip joints,rheumatic pains in legs and feet,1.0,1
rheumatic and arthritic pains in hip joints,soreness along periosteum of tibia,1.0,1
rheumatic and arthritic pains in hip joints,nervous palpitation,1.0,1
rheumatic and arthritic pains in hip joints,tension and pressure pain in right hip,1.0,1
rheumatic and arthritic pains in hip joints,syphilitic rheumatism of arms and fingers,1.0,1
neuralgic pains especially back,stitches in patella,1.0,1
neuralgic pains especially back,deep-seated gnawing pains in bones and tendons of legs,1.0,1
neuralgic pains especially back,drawing pains in arms and hands,1.0,1
neuralgic pains especially back,stiff neck,1.0,1
neuralgic pains especially back,stinging pains in swollen finger joints,1.0,1
neuralgic pains especially back,sticking as from splinters worse by touch,1.0,1
neuralgic pains especially back,heart beat intermits every fourth beat,1.0,1
neuralgic pains especially back,pains in back extending down thighs,1.0,1
neuralgic pains especially back,rheumatic pains in left hand with a powerless feeling,1.0,1
neuralgic pains especially back,pain across buttock causing limping,1.0,1
neuralgic pains especially back,palpitation with anguish,1.0,1
neuralgic pains especially back,contraction of joints,1.0,1
neuralgic pains especially back,cracking in ankle when walking,1.0,1
neuralgic pains especially back,after the abuse of mercury,1.0,1
neuralgic pains especially back,bruised aching pain in right shoulder and arm,1.0,1
neuralgic pains especially back,sticking pain,1.0,1
neuralgic pains especially back,stitches in sacral region,1.0,1
neuralgic pains especially back,can lie only on abdomen,1.0,1
neuralgic pains especially back,cramp-like stiffness of back and body,1.0,1
neuralgic pains especially back,diseases showing marked syphilitic or scrofulous states,1.0,1
neuralgic pains especially back,drawing pain in all the limbs,1.0,1
neuralgic pains especially back,nightly pains,1.0,1
neuralgic pains especially back,painful in knees as if leg were swollen,1.0,1
neuralgic pains especially back,rheumatic pains in forearms and fingers,1.0,1
neuralgic pains especially back,redness and heat in ball of great toe,1.0,1
neuralgic pains especially back,rheumatic and arthritic pains in hip joints,1.0,1
neuralgic pains especially back,drawing pain in small of back,1.0,1
neuralgic pains especially back,inflammation of periosteum,1.0,1
neuralgic pains especially back,soreness of neck from least cold,1.0,1
neuralgic pains especially back,syphilitic nodes on shin bones,1.0,1
neuralgic pains especially back,syphilitic bone pains,1.0,1
neuralgic pains especially back,tearing pains in bones of legs worse at night,1.0,1
neuralgic pains especially back,rheumatic pains in limbs from taking cold,1.0,1
neuralgic pains especially back,rheumatic pains in legs and feet,1.0,1
neuralgic pains especially back,soreness along periosteum of tibia,1.0,1
neuralgic pains especially back,nervous palpitation,1.0,1
neuralgic pains especially back,tension and pressure pain in right hip,1.0,1
neuralgic pains especially back,syphilitic rheumatism of arms and fingers,1.0,1
after the abuse of mercury,stitches in patella,1.0,1
after the abuse of mercury,deep-seated gnawing pains in bones and tendons of legs,1.0,1
after the abuse of mercury,drawing pains in arms and hands,1.0,1
after the abuse of mercury,neuralgic pains especially back,1.0,1
after the abuse of mercury,stiff neck,1.0,1
after the abuse of mercury,stinging pains in swollen finger joints,1.0,1
after the abuse of mercury,sticking as from splinters worse by touch,1.0,1
after the abuse of mercury,heart beat intermits every fourth beat,1.0,1
after the abuse of mercury,pains in back extending down thighs,1.0,1
after the abuse of mercury,rheumatic pains in left hand with a powerless feeling,1.0,1
after the abuse of mercury,pain across buttock causing limping,1.0,1
after the abuse of mercury,palpitation with anguish,1.0,1
after the abuse of mercury,contraction of joints,1.0,1
after the abuse of mercury,cracking in ankle when walking,1.0,1
after the abuse of mercury,bruised aching pain in right shoulder and arm,1.0,1
after the abuse of mercury,sticking pain,1.0,1
after the abuse of mercury,stitches in sacral region,1.0,1
after the abuse of mercury,can lie only on abdomen,1.0,1
after the abuse of mercury,cramp-like stiffness of back and body,1.0,1
after the abuse of mercury,diseases showing marked syphilitic or scrofulous states,1.0,1
after the abuse of mercury,drawing pain in all the limbs,1.0,1
after the abuse of mercury,nightly pains,1.0,1
after the abuse of mercury,painful in knees as if leg were swollen,1.0,1
after the abuse of mercury,rheumatic pains in forearms and fingers,1.0,1
after the abuse of mercury,redness and heat in ball of great toe,1.0,1
after the abuse of mercury,rheumatic and arthritic pains in hip joints,1.0,1
after the abuse of mercury,drawing pain in small of back,1.0,1
after the abuse of mercury,inflammation of periosteum,1.0,1
after the abuse of mercury,soreness of neck from least cold,1.0,1
after the abuse of mercury,syphilitic nodes on shin bones,1.0,1
after the abuse of mercury,syphilitic bone pains,1.0,1
after the abuse of mercury,tearing pains in bones of legs worse at night,1.0,1
after the abuse of mercury,rheumatic pains in limbs from taking cold,1.0,1
after the abuse of mercury,rheumatic pains in legs and feet,1.0,1
after the abuse of mercury,soreness along periosteum of tibia,1.0,1
after the abuse of mercury,nervous palpitation,1.0,1
after the abuse of mercury,tension and pressure pain in right hip,1.0,1
after the abuse of mercury,syphilitic rheumatism of arms and fingers,1.0,1
painful in knees as if leg were swollen,stitches in patella,1.0,1
painful in knees as if leg were swollen,deep-seated gnawing pains in bones and tendons of legs,1.0,1
painful in knees as if leg were swollen,drawing pains in arms and hands,1.0,1
painful in knees as if leg were swollen,neuralgic pains especially back,1.0,1
painful in knees as if leg were swollen,stiff neck,1.0,1
painful in knees as if leg were swollen,stinging pains in swollen finger joints,1.0,1
painful in knees as if leg were swollen,sticking as from splinters worse by touch,1.0,1
painful in knees as if leg were swollen,heart beat intermits every fourth beat,1.0,1
painful in knees as if leg were swollen,pains in back extending down thighs,1.0,1
painful in knees as if leg were swollen,rheumatic pains in left hand with a powerless feeling,1.0,1
painful in knees as if leg were swollen,pain across buttock causing limping,1.0,1
painful in knees as if leg were swollen,palpitation with anguish,1.0,1
painful in knees as if leg were swollen,contraction of joints,1.0,1
painful in knees as if leg were swollen,cracking in ankle when walking,1.0,1
painful in knees as if leg were swollen,after the abuse of mercury,1.0,1
painful in knees as if leg were swollen,bruised aching pain in right shoulder and arm,1.0,1
painful in knees as if leg were swollen,sticking pain,1.0,1
painful in knees as if leg were swollen,stitches in sacral region,1.0,1
painful in knees as if leg were swollen,can lie only on abdomen,1.0,1
painful in knees as if leg were swollen,cramp-like stiffness of back and body,1.0,1
painful in knees as if leg were swollen,diseases showing marked syphilitic or scrofulous states,1.0,1
painful in knees as if leg were swollen,drawing pain in all the limbs,1.0,1
painful in knees as if leg were swollen,nightly pains,1.0,1
painful in knees as if leg were swollen,rheumatic pains in forearms and fingers,1.0,1
painful in knees as if leg were swollen,redness and heat in ball of great toe,1.0,1
painful in knees as if leg were swollen,rheumatic and arthritic pains in hip joints,1.0,1
painful in knees as if leg were swollen,drawing pain in small of back,1.0,1
painful in knees as if leg were swollen,inflammation of periosteum,1.0,1
painful in knees as if leg were swollen,soreness of neck from least cold,1.0,1
painful in knees as if leg were swollen,syphilitic nodes on shin bones,1.0,1
painful in knees as if leg were swollen,syphilitic bone pains,1.0,1
painful in knees as if leg were swollen,tearing pains in bones of legs worse at night,1.0,1
painful in knees as if leg were swollen,rheumatic pains in limbs from taking cold,1.0,1
painful in knees as if leg were swollen,rheumatic pains in legs and feet,1.0,1
painful in knees as if leg were swollen,soreness along periosteum of tibia,1.0,1
painful in knees as if leg were swollen,nervous palpitation,1.0,1
painful in knees as if leg were swollen,tension and pressure pain in right hip,1.0,1
painful in knees as if leg were swollen,syphilitic rheumatism of arms and fingers,1.0,1
sticking pain,stitches in patella,1.0,1
sticking pain,deep-seated gnawing pains in bones and tendons of legs,1.0,1
sticking pain,drawing pains in arms and hands,1.0,1
sticking pain,neuralgic pains especially back,1.0,1
sticking pain,stiff neck,1.0,1
sticking pain,stinging pains in swollen finger joints,1.0,1
sticking pain,sticking as from splinters worse by touch,1.0,1
sticking pain,heart beat intermits every fourth beat,1.0,1
sticking pain,pains in back extending down thighs,1.0,1
sticking pain,rheumatic pains in left hand with a powerless feeling,1.0,1
sticking pain,pain across buttock causing limping,1.0,1
sticking pain,palpitation with anguish,1.0,1
sticking pain,contraction of joints,1.0,1
sticking pain,cracking in ankle when walking,1.0,1
sticking pain,after the abuse of mercury,1.0,1
sticking pain,bruised aching pain in right shoulder and arm,1.0,1
sticking pain,stitches in sacral region,1.0,1
sticking pain,can lie only on abdomen,1.0,1
sticking pain,cramp-like stiffness of back and body,1.0,1
sticking pain,diseases showing marked syphilitic or scrofulous states,1.0,1
sticking pain,drawing pain in all the limbs,1.0,1
sticking pain,nightly pains,1.0,1
sticking pain,painful in knees as if leg were swollen,1.0,1
sticking pain,rheumatic pains in forearms and fingers,1.0,1
sticking pain,redness and heat in ball of great toe,1.0,1
sticking pain,rheumatic and arthritic pains in hip joints,1.0,1
sticking pain,drawing pain in small of back,1.0,1
sticking pain,inflammation of periosteum,1.0,1
sticking pain,soreness of neck from least cold,1.0,1
sticking pain,syphilitic nodes on shin bones,1.0,1
sticking pain,syphilitic bone pains,1.0,1
sticking pain,tearing pains in bones of legs worse at night,1.0,1
sticking pain,rheumatic pains in limbs from taking cold,1.0,1
sticking pain,rheumatic pains in legs and feet,1.0,1
sticking pain,soreness along periosteum of tibia,1.0,1
sticking pain,nervous palpitation,1.0,1
sticking pain,tension and pressure pain in right hip,1.0,1
sticking pain,syphilitic rheumatism of arms and fingers,1.0,1
palpitation with anguish,stitches in patella,1.0,1
palpitation with anguish,deep-seated gnawing pains in bones and tendons of legs,1.0,1
palpitation with anguish,drawing pains in arms and hands,1.0,1
palpitation with anguish,neuralgic pains especially back,1.0,1
palpitation with anguish,stiff neck,1.0,1
palpitation with anguish,stinging pains in swollen finger joints,1.0,1
palpitation with anguish,sticking as from splinters worse by touch,1.0,1
palpitation with anguish,heart beat intermits every fourth beat,1.0,1
palpitation with anguish,pains in back extending down thighs,1.0,1
palpitation with anguish,rheumatic pains in left hand with a powerless feeling,1.0,1
palpitation with anguish,pain across buttock causing limping,1.0,1
palpitation with anguish,contraction of joints,1.0,1
palpitation with anguish,cracking in ankle when walking,1.0,1
palpitation with anguish,after the abuse of mercury,1.0,1
palpitation with anguish,bruised aching pain in right shoulder and arm,1.0,1
palpitation with anguish,sticking pain,1.0,1
palpitation with anguish,stitches in sacral region,1.0,1
palpitation with anguish,can lie only on abdomen,1.0,1
palpitation with anguish,cramp-like stiffness of back and body,1.0,1
palpitation with anguish,diseases showing marked syphilitic or scrofulous states,1.0,1
palpitation with anguish,drawing pain in all the limbs,1.0,1
palpitation with anguish,nightly pains,1.0,1
palpitation with anguish,painful in knees as if leg were swollen,1.0,1
palpitation with anguish,rheumatic pains in forearms and fingers,1.0,1
palpitation with anguish,redness and heat in ball of great toe,1.0,1
palpitation with anguish,rheumatic and arthritic pains in hip joints,1.0,1
palpitation with anguish,drawing pain in small of back,1.0,1
palpitation with anguish,inflammation of periosteum,1.0,1
palpitation with anguish,soreness of neck from least cold,1.0,1
palpitation with anguish,syphilitic nodes on shin bones,1.0,1
palpitation with anguish,syphilitic bone pains,1.0,1
palpitation with anguish,tearing pains in bones of legs worse at night,1.0,1
palpitation with anguish,rheumatic pains in limbs from taking cold,1.0,1
palpitation with anguish,rheumatic pains in legs and feet,1.0,1
palpitation with anguish,soreness along periosteum of tibia,1.0,1
palpitation with anguish,nervous palpitation,1.0,1
palpitation with anguish,tension and pressure pain in right hip,1.0,1
palpitation with anguish,syphilitic rheumatism of arms and fingers,1.0,1
tearing pains in bones of legs worse at night,stitches in patella,1.0,1
tearing pains in bones of legs worse at night,deep-seated gnawing pains in bones and tendons of legs,1.0,1
tearing pains in bones of legs worse at night,drawing pains in arms and hands,1.0,1
tearing pains in bones of legs worse at night,neuralgic pains especially back,1.0,1
tearing pains in bones of legs worse at night,stiff neck,1.0,1
tearing pains in bones of legs worse at night,stinging pains in swollen finger joints,1.0,1
tearing pains in bones of legs worse at night,sticking as from splinters worse by touch,1.0,1
tearing pains in bones of legs worse at night,heart beat intermits every fourth beat,1.0,1
tearing pains in bones of legs worse at night,pains in back extending down thighs,1.0,1
tearing pains in bones of legs worse at night,rheumatic pains in left hand with a powerless feeling,1.0,1
tearing pains in bones of legs worse at night,pain across buttock causing limping,1.0,1
tearing pains in bones of legs worse at night,palpitation with anguish,1.0,1
tearing pains in bones of legs worse at night,contraction of joints,1.0,1
tearing pains in bones of legs worse at night,cracking in ankle when walking,1.0,1
tearing pains in bones of legs worse at night,after the abuse of mercury,1.0,1
tearing pains in bones of legs worse at night,bruised aching pain in right shoulder and arm,1.0,1
tearing pains in bones of legs worse at night,sticking pain,1.0,1
tearing pains in bones of legs worse at night,stitches in sacral region,1.0,1
tearing pains in bones of legs worse at night,can lie only on abdomen,1.0,1
tearing pains in bones of legs worse at night,cramp-like stiffness of back and body,1.0,1
tearing pains in bones of legs worse at night,diseases showing marked syphilitic or scrofulous states,1.0,1
tearing pains in bones of legs worse at night,drawing pain in all the limbs,1.0,1
tearing pains in bones of legs worse at night,nightly pains,1.0,1
tearing pains in bones of legs worse at night,painful in knees as if leg were swollen,1.0,1
tearing pains in bones of legs worse at night,rheumatic pains in forearms and fingers,1.0,1
tearing pains in bones of legs worse at night,redness and heat in ball of great toe,1.0,1
tearing pains in bones of legs worse at night,rheumatic and arthritic pains in hip joints,1.0,1
tearing pains in bones of legs worse at night,drawing pain in small of back,1.0,1
tearing pains in bones of legs worse at night,inflammation of periosteum,1.0,1
tearing pains in bones of legs worse at night,soreness of neck from least cold,1.0,1
tearing pains in bones of legs worse at night,syphilitic nodes on shin bones,1.0,1
tearing pains in bones of legs worse at night,syphilitic bone pains,1.0,1
tearing pains in bones of legs worse at night,rheumatic pains in limbs from taking cold,1.0,1
tearing pains in bones of legs worse at night,rheumatic pains in legs and feet,1.0,1
tearing pains in bones of legs worse at night,soreness along periosteum of tibia,1.0,1
